ident,name,type,latitude,longitude,country code,airport,procedures
KNE,Kansai,VOR-DME,34.43009949,135.2519989,JP,RJBB,
KPE,Kan'On,VOR-DME,34.35929871,132.4109955,JP,RJBH,
KQ,Akan,NDB,43.1344986,144.1439972,JP,RJCK,
KRE,Kochi,VOR-DME,33.54180145,133.6799927,JP,RJOK,
KSE,Kushiro,VOR-DME,43.03379822,144.2039948,JP,RJCK,
KTE,Kagawa,VOR-DME,34.21250153,134.022995,JP,RJOT,
KU,Kumamoto,NDB,32.80550003,130.7680054,JP,RJFT,
KUE,Kumamoto,VOR-DME,32.83480072,130.8419952,JP,RJFT,
KWE,Kohtoh,VOR-DME,35.60900116,139.8150024,JP,RJTT,
KXC,Kumejima,VORTAC,26.37190056,126.7220001,JP,ROKJ,
KYE,Kamiyaku,VOR-DME,30.39010048,130.651001,JP,RJFC,
KZE,Kisarazu,VOR-DME,35.40240097,139.9029999,JP,RJTK,
LHE,Hamamatsu,VOR-DME,34.7478981,137.6809998,JP,RJNH,
LHT,Hamamatsu,TACAN,34.74720001,137.7100067,JP,RJNH,
MBE,Matsumoto,VOR-DME,36.15599823,137.9199982,JP,RJAF,
MDE,Minami Daito,VOR-DME,25.85449982,131.2640076,JP,ROMD,
MI,Omiya,NDB,35.91839981,139.6139984,JP,,
MIS,Misawa,VORTAC,40.7038002,141.3809967,JP,RJSM,
MIT,Mishima,TACAN,34.77170181,131.1380005,JP,,
MJE,Miyakejima,VOR-DME,34.11899948,139.4980011,JP,RJTQ,
MKE,Mukawa,VOR-DME,42.55500031,141.9559937,JP,RJCC,
ML,Minami Torishima,NDB,24.29080009,153.9830017,JP,RJAM,
MLT,Minami Torishima,TACAN,24.29529953,153.9839935,JP,RJAM,
MOE,Oyama,VOR-DME,34.07099915,139.5610046,JP,RJTQ,
MPE,Matsuyama,VOR-DME,33.81299973,132.7180023,JP,RJOM,
MQE,Miyako,VOR-DME,39.86560059,141.951004,JP,,
MRE,Aomori,VOR-DME,40.73880005,140.7050018,JP,RJSA,
MVE,Monbetsu,VOR-DME,44.30530167,143.3950043,JP,RJEB,
MWE,Tohoku,VOR-DME,40.80889893,141.1569977,JP,RJSM,
MXT,Matsushima,TACAN,38.40390015,141.2259979,JP,RJST,
MYC,Miyako Jima,VORTAC,24.7859993,125.3010025,JP,ROMY,
MZE,Miyazaki,VOR-DME,31.87870026,131.4369965,JP,RJFM,
MZT,Maizuru,TACAN,35.54809952,135.4259949,JP,,
NA,Naganuma,NDB,43.00019836,141.651001,JP,RJCC,
NEU,Iwakuni,TACAN,34.14080048,132.2319946,JP,RJOI,
NFO,Futenma,TACAN,26.26709938,127.7440033,JP,ROTM,
NG,Aichi,NDB,35.14229965,136.996994,JP,,
NHC,Naha,VORTAC,26.20849991,127.6429977,JP,ROAH,
NHT,Nyutabaru,TACAN,32.08029938,131.4539948,JP,RJFN,
NI,Sado,NDB,38.06579971,138.4100037,JP,,
NJA,Atsugi,TACAN,35.44580078,139.4539948,JP,RJTA,
NJC,Niijima,VORTAC,34.34809875,139.2709961,JP,,
NKE,Nanki,VOR-DME,33.66130066,135.3589935,JP,RJBD,
NRE,Narita,VOR-DME,35.78229904,140.3630066,JP,RJAA,
NSE,Nakashibetsu,VOR-DME,43.57740021,144.951004,JP,RJCN,
NTE,Noto,VOR-DME,37.29000092,136.9629974,JP,RJNW,
NZE,Nasu,VOR-DME,36.78269958,140.0359955,JP,,
OB,Obihiro,NDB,42.65610123,143.2570038,JP,RJCB,
OBE,Obihiro,VOR-DME,42.73400116,143.2200012,JP,RJCB,
OC,Ozuki,NDB,34.04750061,131.0599976,JP,RJOZ,
OCT,Ozuki,TACAN,34.0442009,131.0500031,JP,RJOZ,
ODE,Odate Noshiro,VOR-DME,40.19829941,140.3619995,JP,RJSR,
OH,Tokachi,NDB,42.89970016,143.1580048,JP,RJCT,
OIE,Oki,VOR-DME,36.17670059,133.322998,JP,RJNO,
OJC,Onjuku,VORTAC,35.18349838,140.3710022,JP,,
OK,Okinawa,NDB,26.10169983,127.6650009,JP,ROAH,
OKC,Okayama,VORTAC,34.67139816,134.0149994,JP,RJOB,
OLE,Nagasaki,VOR-DME,32.90520096,129.9179993,JP,RJFU,
OM,Ominato,NDB,41.24169922,141.1450043,JP,,
OMT,Ominato,TACAN,41.23080063,141.1360016,JP,,
ONC,Erabu,VORTAC,27.43289948,128.6990051,JP,RJKB,
ORE,Okushiri,VOR-DME,42.07030106,139.4429932,JP,RJEO,
OSE,Mihara,VOR-DME,34.78770065,139.3650055,JP,RJTO,
OW,Itami,NDB,34.80550003,135.404007,JP,RJOO,
OWE,Osaka,VOR-DME,34.77600098,135.4519958,JP,RJOO,
OX,Iwo Jima,NDB,24.77219963,141.3070068,JP,RJAW,
OYE,Kibi,VOR-DME,34.75040054,133.8350067,JP,RJOB,
PQ,Tateyama,NDB,34.9939003,139.875,JP,RJTE,
PQE,Tateyama,VOR-DME,34.94639969,139.8959961,JP,RJTE,
RB,Eda,NDB,35.55970001,139.5410004,JP,,
RBE,Rebun,VOR-DME,45.4510994,141.0390015,JP,,
RK,Osaka,NDB,34.68650055,135.5509949,JP,RJOO,
RME,Tarama,VOR-DME,24.65069962,124.6740036,JP,RORT,
RSE,Rishiri,VOR-DME,45.24570084,141.1869965,JP,RJER,
SDE,Sendai,VOR-DME,38.1385994,140.9210052,JP,RJSS,
SGE,Saga,VOR-DME,33.14860153,130.2929993,JP,RJFS,
SHT,Shimofusa,TACAN,35.80189896,140.0099945,JP,RJTL,
SIE,Shigi,VOR-DME,34.6283989,135.6620026,JP,RJBB,
SJE,Shimojishima,VOR-DME,24.82189941,125.1439972,JP,RORS,
SKE,Shinoda,VOR-DME,34.4919014,135.447998,JP,RJBB,
SNE,Moriya,VOR-DME,35.93479919,139.9810028,JP,,
SOE,Sonai,VOR-DME,24.47089958,123.012001,JP,,
SPE,Sapporo,VOR-DME,43.17459869,141.302002,JP,RJCO,
STE,Shodo,VOR-DME,34.51240158,134.2740021,JP,,
SUC,Shimizu,VORTAC,32.75600052,132.996994,JP,,
SWE,Suoh,VOR-DME,33.85660172,131.029007,JP,RJFR,
SYE,Sekiyado,VOR-DME,36.01089859,139.8390045,JP,,
TAE,Oita,VOR-DME,33.22029877,131.7030029,JP,RJFO,
TBE,Memanbetsu,VOR-DME,43.88489914,144.1660004,JP,RJCM,
TET,Tateyama,TACAN,34.97079849,139.8379974,JP,RJTE,
TFE,Musashi,VOR-DME,33.48970032,131.7290039,JP,RJFO,
TGE,Nakatane,VOR-DME,30.60219955,130.9920044,JP,RJFG,
THE,Tajima,VOR-DME,35.51800156,134.7910004,JP,RJBT,
TIC,Chinen,VORTAC,26.16090012,127.8010025,JP,ROTM,
TKE,Tokunoshima,VOR-DME,27.82480049,128.8820038,JP,RJKN,
TLE,Ami,VOR-DME,36.02119827,140.2059937,JP,,
TME,Tomo,VOR-DME,34.28039932,135.0059967,JP,RJBB,
TN,Shin-Tachikawa,NDB,35.71829987,139.3999939,JP,RJTC,
TOE,Toyama,VOR-DME,36.65219879,137.1909943,JP,RJNT,
TQT,Tsuiki,TACAN,33.68809891,131.0379944,JP,RJFZ,
TRE,Tottori,VOR-DME,35.52730179,134.1649933,JP,RJOR,
TSC,Tokushima,VORTAC,34.13000107,134.6100006,JP,RJOS,
TTE,Toyota,VOR-DME,34.19070053,131.0160065,JP,,
TYE,Sakura,VOR-DME,35.78359985,140.2630005,JP,RJAA,
TZC,Takamatsu,VORTAC,34.32640076,133.9530029,JP,RJOT,
UBE,Ube,VOR-DME,33.93560028,131.2839966,JP,RJDC,
UWE,Yuwa,VOR-DME,39.61709976,140.1869965,JP,RJSK,
VCE,Tsushima,VOR-DME,34.28150177,129.3370056,JP,RJDT,
VCT,Shimotsushima,TACAN,34.13249969,129.2810059,JP,,
WKE,Wakkanai,VOR-DME,45.40739822,141.8059998,JP,RJCW,
WMT,Matsumae,TACAN,41.4353981,140.0850067,JP,,
XAC,Oshima,VORTAC,34.71229935,139.4140015,JP,RJTO,
XM,Kowa,NDB,34.7521019,136.9259949,JP,,
XMC,Kowa,VORTAC,34.70460129,136.9579926,JP,,
XR,Kastner,NDB-DME,35.51499939,139.3950043,JP,RJTR,
XZE,Izumo,VOR-DME,35.41719818,132.8919983,JP,RJOC,
YKE,Yakushima,VOR-DME,30.37940025,130.6629944,JP,RJFC,
YLT,Iruma,TACAN,35.84000015,139.4149933,JP,RJTJ,
YME,Miyazu,VOR-DME,35.48070145,135.1369934,JP,,
YNE,Yonaguni,VOR-DME,24.46489906,122.9980011,JP,ROYN,
YOE,Yao,VOR-DME,34.5984993,135.5939941,JP,RJOY,
YOK,Yokota,TACAN,35.74900055,139.3500061,JP,RJTY,
YRE,Yoron,VOR-DME,27.04439926,128.397995,JP,RORY,
YSE,Shonai,VOR-DME,38.81079865,139.798996,JP,RJSY,
YTE,Yamagata,VOR-DME,38.3885994,140.3580017,JP,RJSC,
YU,Yokosuka,NDB,35.19910049,139.6150055,JP,,
YVE,Yonago,VOR-DME,35.49340057,133.2330017,JP,RJOH,
YZ,Yaizu,NDB,34.82229996,138.2890015,JP,RJNY,
YZT,Shizuhama,TACAN,34.81439972,138.2960052,JP,RJNY,
ZMO,Zao-Yamada,VOR,38.18999863,140.3359985,JP,RJSC,
ZYT,Chitose,TACAN,42.76440048,141.673996,JP,RJCJ,
AL,Embakasi,NDB,-1.376080036,36.91910172,KE,HKJK,
EA,Eastleigh,NDB,-1.265050054,36.86790085,KE,HKRE,
ELD,Eldoret,VOR-DME,0.406399012,35.23109818,KE,HKEL,
GA,Garissa,NDB,-0.416667014,39.68330002,KE,HKGA,
GAR,Garissa,VOR-DME,-0.472406,39.65010071,KE,HKGA,
GG,Ngong,NDB,-1.390380025,36.63790131,KE,HKJK,
GV,Ngong,VOR-DME,-1.396589994,36.63790131,KE,HKJK,
KIV,Kisumu,VOR-DME,-0.095086001,34.7118988,KE,HKKI,
LL,Isiolo,NDB,0.413917005,37.66749954,KE,,
LOV,Lodwar,VOR-DME,3.107500076,35.61270142,KE,HKLO,
LW,Lodwar,NDB,3.107599974,35.61249924,KE,HKLO,
MA,Mandera,NDB,3.940330029,41.86420059,KE,HKMA,
MC,Mombasa,NDB,-3.948559999,39.64220047,KE,HKMO,
MLD,Malindi,VOR-DME,-3.233540058,40.1026001,KE,HKML,
MO,Mombasa,NDB,-4.033010006,39.61520004,KE,HKMO,
MOV,Mombasa,VOR-DME,-3.948529959,39.6427002,KE,HKMO,
MR,Marsabit,NDB,2.352639914,37.98419952,KE,HKMB,
MY,Moyale,NDB,3.530319929,39.05089951,KE,HKMY,
NAK,Nakuru,VOR-DME,-0.304749995,36.15340042,KE,,
NI,Nairobi,NDB,-1.333009958,36.90859985,KE,HKJK,
NK,Narok,NDB,-1.102630019,35.85079956,KE,HKNO,
NO,Nairobi,NDB,-1.36590004,36.86410141,KE,HKJK,
NU,Nakuru,NDB,-0.304744005,36.15530014,KE,,
NV,Nairobi,VOR-DME,-1.299900055,36.95420074,KE,HKJK,
NY,Nyeri,NDB,-0.386000007,37.00080109,KE,HKNI,
NYK,Nanyuki,NDB,-0.069361001,37.00080109,KE,HKNL,
RA,Manyani,NDB,-3.102440119,38.50090027,KE,,
SF,Seven Forks,NDB,-0.83602798,37.77310181,KE,,
TH,Athi River,NDB,-1.502159953,37.02069855,KE,HKJK,
TV,Athi River,VOR,-1.503440022,37.02119827,KE,HKJK,
WAV,Wajir,VOR-DME,1.746809959,40.08240128,KE,HKWJ,
AFM,Manas,TACAN,43.06219864,74.47070313,KG,UAFM,
B,Bishkek Manas,NDB,43.06669998,74.51670074,KG,,
BI,Bishkek,NDB,42.86669922,74.51670074,KG,,
BK,Bishkek,NDB,43.07170105,74.55169678,KG,UAFM,
BL,Balykchi,NDB,42.43330002,76.13330078,KG,,
DA,Zhalal Abad,NDB,40.94329834,72.98169708,KG,,
DW,Chaldovar,NDB,42.81669998,73.55000305,KG,,
DZ,Osh,NDB,40.58029938,72.84470367,KG,UAFO,
IR,Irisu,NDB,40.96670151,73.36669922,KG,,
KA,Karakol,NDB,42.5182991,78.35829926,KG,,
KL,Kalinovka,NDB,42.70000076,75.36669922,KG,,
KZ,Kyzyl Kiya,NDB,40.25,72.09999847,KG,,
M,Bishkek Manas,NDB,43.05670166,74.44000244,KG,,
MN,Bishkek,NDB,43.05170059,74.40499878,KG,UAFM,
MNS,Bishkek,VOR-DME,43.06829834,74.521698,KG,UAFM,
NS,Naryn-Ges,NDB,41.16669846,72.16670227,KG,,
OU,Osh,NDB,40.63669968,72.74330139,KG,UAFO,
PD,Kant,NDB,42.87829971,74.77829742,KG,UAFW,
BB,Battambang,NDB,13.0916996,103.2229996,KH,VDBG,
KCW,Kampong Chhnang,NDB,12.24100018,104.5630035,KH,VDKH,
KK,Koh Kong,NDB,11.61690044,102.9960022,KH,,
MD,Mondulkiri,NDB,12.46500015,107.1930008,KH,,
PNH,Phnom Penh,VOR-DME,11.54669952,104.8420029,KH,VDPP,
PNP,Phnom Penh,NDB,11.58500004,104.8880005,KH,VDPP,
RT,Ratanakiri,NDB,13.72999954,106.9869995,KH,VDRK,
SRE,Siem Reap,VOR-DME,13.41499996,103.8219986,KH,KH-0003,
ST,Stung Treng,NDB,13.52499962,106.0149994,KH,VDST,
AA,Abemama,NDB,0.5,173.8500061,KI,NGTB,
BO,Bonriki,NDB,1.377169967,173.1430054,KI,NGTA,
TW,Tarawa,DME,1.376999974,173.1430054,KI,NGTA,
XI,Christmas Island,NDB,1.988059998,-157.3529968,KI,PLCH,
AJ,Ouani,NDB,-12.13199997,44.42860031,KM,FMCV,
FXM,Iconi,NDB,-11.68859959,43.24649811,KM,KM-0001,
HA,Prince Said Abrahim,NDB,-11.60079956,43.26089859,KM,,
HAI,Prince Said Ibrahim,VOR-DME,-11.51500034,43.27669907,KM,FMCH,
SKB,Bradshaw,NDB-DME,17.29590034,-62.74340057,KN,TKPK,
CR,Uiju,NDB,40.20740128,124.5530014,KP,,
GG,Bucha,NDB,39.59669876,126.3450012,KP,,
GK,Pyongyang,VOR-DME,39.23389816,125.6729965,KP,ZKPY,
KP,Anju,NDB,39.60910034,125.6709976,KP,,
WK,Pyongyang,NDB,39.32220078,125.677002,KP,ZKPY,
CHJ,Cheongju,TACAN,36.70930099,127.4970016,KR,RKTU,
CHO,Cheongju,VOR-DME,36.71780014,127.4940033,KR,RKTU,
CJU,Jeju,VORTAC,33.38470078,126.6240005,KR,RKPC,
CUN,Yecheon,VOR-DME,36.63199997,128.3249969,KR,RKTY,
CW,Seongmu,NDB,36.56489944,127.4970016,KR,RKTE,
DOC,Donchon,VOR-DME,35.90399933,128.6419983,KR,RKTN,
HGS,Wonju,VOR-DME,37.47579956,127.9749985,KR,RKNW,
ICN,Icheon,VOR,37.2016983,127.4830017,KR,RKRN,
JDG,Jedong,VOR-DME,33.3973999,126.7099991,KR,RKPD,
JWN,Jungwon,TACAN,37.03310013,127.8919983,KR,RKTI,
KAE,Gangwon,VORTAC,37.70059967,128.7539978,KR,RKNN,
KAN,Gangneung,TACAN,37.75830078,128.9519958,KR,RKNN,
KHE,Gimhae,TACAN,35.18109894,128.9499969,KR,RKPK,
KIP,Gimpo,VOR-DME,37.55749893,126.7919998,KR,RKSS,
KMH,Gimhae,VOR-DME,35.19910049,128.9360046,KR,RKPK,
KOG,Gangneung,VOR-DME,37.75880051,128.9499969,KR,RKNN,
KPO,Pohang,VORTAC,35.97750092,129.473999,KR,RKTH,
KSM,Seoul,VOR-DME,37.43519974,127.1100006,KR,RKSM,
KUZ,Kunsan,VORTAC,35.91040039,126.6110001,KR,RKJK,
KWA,Gwangju,VOR-DME,35.12620163,126.8119965,KR,RKJJ,
KWJ,Gwangju,TACAN,35.11880112,126.8000031,KR,RKJJ,
MKP,Mokpo,VOR-DME,34.75979996,126.3789978,KR,RKJM,
NCN,Incheon,VOR-DME,37.49489975,126.4300003,KR,RKSI,
NPH,Pohang (Navy),VORTAC,35.9864006,129.4089966,KR,RKTH,
NSN,Nonsan,VOR-DME,36.26720047,127.1190033,KR,RKUL,
NUE,Jinhae,TACAN,35.13560104,128.697998,KR,RKPE,
OSN,Osan,VORTAC,37.09189987,127.0299988,KR,RKSO,
PSN,Busan,VORTAC,35.12340164,129,KR,RKPK,
PTK,Pyeongtaek,VOR-DME,36.96780014,127.0210037,KR,RKSG,
RE,Pyeongtaek,NDB,36.96149826,127.0299988,KR,RKSG,
SAC,Sacheon,VOR-DME,35.09799957,128.0769958,KR,RKPS,
SAN,Seosan,TACAN,36.71009827,126.4820023,KR,RKTP,
SCH,Sokcho,VOR-DME,38.14780045,128.6009979,KR,KR-1080,
SCN,Sacheon,TACAN,35.09759903,128.0780029,KR,RKPS,
SEL,Anyang,VORTAC,37.41389847,126.9290009,KR,RKSS,
SK,Sokcho,NDB,38.13610077,128.5980072,KR,KR-1080,
SOL,Seoul,TACAN,37.42879868,127.1050034,KR,RKSM,
SWN,Suwon,TACAN,37.23989868,127.0009995,KR,RKSW,
TAG,Daegu,TACAN,35.90159988,128.6419983,KR,RKTN,
TGU,Dalsung,VORTAC,35.81000137,128.5910034,KR,RKTN,
USN,Ulsan,VOR-DME,35.5984993,129.3529968,KR,RKPU,
UT,Pohang,NDB,35.97829819,129.4179993,KR,RKTH,
WJ,Wonju,NDB,37.36169815,127.9100037,KR,RKNW,
WNJ,Wonju,TACAN,37.47129822,127.9779968,KR,RKNW,
YAG,Yangyang,VOR-DME,38.0632019,128.6609955,KR,RKNY,
YCN,Yecheon,TACAN,36.63410187,128.3639984,KR,RKTY,
YDM,Yongdam,VOR-DME,33.51139832,126.487999,KR,RKPC,
YJU,Yangju,VOR-DME,37.7480011,126.987999,KR,RKSS,
YSU,Yeosu,VOR-DME,34.84289932,127.6190033,KR,RKJY,
ASB,Ali Al Salem,VORTAC,29.34399986,47.51890182,KW,OKAS,
KFR,Wafra,VOR-DME,28.62080002,47.95819855,KW,,
KUA,Kuwait,VOR-DME,29.21839905,47.96760178,KW,OKKK,
UDI,Udairi,NDB,29.68670082,47.43379974,KW,OKDI,
CBC,Cayman Brac,NDB,19.69000053,-79.85679626,KY,MWCB,
GCM,Grand Cayman,VOR-DME,19.2894001,-81.37200165,KY,MWCR,
ZIY,Grand Cayman,NDB,19.28580093,-81.38580322,KY,MWCR,
A,Almaty,NDB,43.36859894,77.07389832,KZ,,
AB,Atbasar,NDB,51.88330078,68.40000153,KZ,,
AGZ,Ayaguz,VOR,47.93109894,80.4496994,KZ,,
AI,Akchi,NDB,43.97219849,76.33580017,KZ,,
AK,Astana,NDB,51.06000137,71.52610016,KZ,UACC,
AKB,Aktyubinsk,VOR-DME,50.26309967,57.18389893,KZ,UATT,
AKT,Aktau,VOR-DME,43.85860062,51.10189819,KZ,UATE,
ALM,Almaty,VOR-DME,43.37440109,77.08580017,KZ,UAAA,
AR,Arkalyk,NDB,50.32500076,66.95999908,KZ,,
AST,Astana,VOR-DME,51.00109863,71.43419647,KZ,UACC,
AT,Aktyubinsk Lom,NDB,50.28089905,57.15230179,KZ,UATT,
ATR,Atyrau,VOR-DME,47.14390182,51.80279922,KZ,UATG,
AU,Aktau,NDB,43.88629913,51.03519821,KZ,UATE,
BA,Balkhash,NDB,46.86819839,74.9571991,KZ,UAAH,
BLH,Balkhash,VOR-DME,46.8810997,74.98139954,KZ,UAAH,
DZG,Zhezkazgan,VOR-DME,47.7193985,67.75920105,KZ,UAKD,
E,Shymkent,NDB,42.37020111,69.45159912,KZ,,
EL,Shalkar,NDB,47.83359909,59.5196991,KZ,,
EN,Shymkent,NDB,42.37760162,69.41690063,KZ,UAII,
EY,Kaukey,NDB,45.26670074,61.76670074,KZ,,
GN,Zhezkazgan,NDB,47.73709869,67.79260254,KZ,UAKD,
I,Shymkent,NDB,42.35829926,69.50669861,KZ,,
IM,Shymkent,NDB,42.3504982,69.54250336,KZ,UAII,
IN,Inderborsky,NDB,48.56669998,51.75,KZ,,
K,Karaganda,NDB,49.68420029,73.36799622,KZ,,
KA,Karaganda,NDB,49.69839859,73.40370178,KZ,UAKK,
KD,Kurdaysky,NDB,43.29999924,74.94999695,KZ,,
KI,Kirbaltabay,NDB,43.59030151,77.48670197,KZ,,
KR,Taldykorgan,NDB,45.11669922,78.44999695,KZ,,
KRG,Karaganda,VOR-DME,49.68610001,73.36329651,KZ,UAKK,
KT,Kostanay,NDB,53.25,63.51940155,KZ,UAUU,
KW,Kokshetau,NDB,53.37189865,69.64029694,KZ,,
KZO,Kyzylorda,VOR-DME,44.70669937,65.59999847,KZ,,
L,Almaty,NDB,43.3348999,77.00589752,KZ,,
LM,Almaty,NDB,43.32049942,76.97699738,KZ,UAAA,
MB,Taraz,NDB,42.85329819,71.30329895,KZ,UADD,
MK,Khodzhatugay,NDB,42.03329849,68.19999695,KZ,,
MO,Astana,NDB,50.98419952,71.40779877,KZ,UACC,
NA,Kostanay,NDB,53.16230011,63.58259964,KZ,UAUU,
NKZ,Novokazalinsk,VOR-DME,45.8307991,62.12860107,KZ,,
NT,Tole Bi,NDB,43.6955986,73.74890137,KZ,,
OL,Akkol,NDB,43.41669846,70.75,KZ,,
OR,Kyzylorda,NDB,44.70140076,65.59999847,KZ,,
OT,Kokshetau,NDB,53.31669998,69.59999847,KZ,,
PT,Petropavlovsk,NDB,54.79249954,69.25360107,KZ,,
PW,Pavlodar,NDB,52.22790146,77.123703,KZ,UASP,
QK,Kaukey,VOR,45.26770074,61.76770074,KZ,,
R,Karaganda,NDB,49.65790176,73.3022995,KZ,,
RC,Makhtaly,NDB,40.98329926,68.23329926,KZ,,
RG,Karaganda,NDB,49.64450073,73.26879883,KZ,UAKK,
RP,Petropavlovsk,NDB,54.78329849,69.1832962,KZ,,
S,Ust Kamenogorsk,NDB,50.02209854,82.51950073,KZ,,
S,Semipalatinsk,NDB,50.35409927,80.27359772,KZ,,
S,Uralsk,NDB,51.13970184,51.52030182,KZ,,
SI,Ust Kamenogorsk,NDB,50.00600052,82.54869843,KZ,UASK,
SK,Uralsk,NDB,51.12310028,51.48669815,KZ,UARR,
SMK,Shymkent,VOR-DME,42.35860062,69.50469971,KZ,,
SP,Semipalatinsk,NDB,50.35699844,80.31659698,KZ,UASS,
T,Atyrau,NDB,47.14099884,51.80509949,KZ,,
TK,Taldykorgan,NDB,45.12170029,78.44329834,KZ,,
TR,Turgay,NDB,49.63330078,63.48329926,KZ,,
TS,Turkestan,NDB,43.29999924,68.36669922,KZ,,
TU,Aktyubinsk Lom,NDB,50.21110153,57.26070023,KZ,UATT,
TY,Atyrau,NDB,47.16590118,51.78390121,KZ,UATG,
U,Ust Kamenogorsk,NDB,50.04949951,82.47000122,KZ,,
U,Uralsk,NDB,51.16389847,51.57030106,KZ,,
UC,Uzunagach,NDB,43.59999847,76.32610321,KZ,,
UN,Arkalyk,NDB,50.31280136,66.94999695,KZ,,
UR,Uralsk,NDB,51.17890167,51.60029984,KZ,UARR,
URL,Uralsk,VOR-DME,51.14580154,51.54079819,KZ,UARR,
US,Ust Kamenogorsk,NDB,50.06760025,82.43699646,KZ,UASK,
VQ,Komintern,NDB,41.38330078,68.80000305,KZ,,
WL,Pavlodar,NDB,52.16180038,77.0243988,KZ,UASP,
Y,Atyrau,NDB,47.10240173,51.83789825,KZ,,
YL,Taraz,NDB,42.85319901,71.30329895,KZ,UADD,
YR,Atyrau,NDB,47.07889938,51.85779953,KZ,UATG,
YZ,Ekibastuz,NDB,51.61169815,75.26329803,KZ,,
ZK,Zhezkazgan,NDB,47.68019867,67.68560028,KZ,UAKD,
ZU,Ayaguz,NDB,47.93190002,80.44920349,KZ,,
BK,Luang Phabang,NDB,19.86610031,102.1090012,LA,VLLB,
LPB,Luang Phabang,VOR-DME,19.89940071,102.1600037,LA,VLLB,
PAK,Pakse,VOR-DME,15.1967001,105.737999,LA,VLPS,
PS,Pakse,NDB,15.13059998,105.7839966,LA,VLPS,
SAV,Savannakhet,VOR-DME,16.56170082,104.7659988,LA,VLSK,
THX,Xieng Khouang,VOR-DME,19.45560074,103.1809998,LA,,
VE,Vientiane,NDB,18.02529907,102.5240021,LA,VLVT,
VTG,Thangone,NDB,18.13809967,102.6330032,LA,VLVT,
VTN,Vientiane,VOR-DME,18.01029968,102.5410004,LA,VLVT,
WY,Wattay,NDB,18.00440025,102.5459976,LA,VLVT,
BAB,Beirut,NDB,33.84899902,35.48300171,LB,OLBA,
BOD,Beirut,NDB,33.90230179,35.48130035,LB,OLBA,
CAK,Chekka,VOR-DME,34.29899979,35.6996994,LB,,
KAD,Khaldeh,VOR-DME,33.80559921,35.48469925,LB,OLBA,
RA,Rene Mouawad,NDB,34.59899902,36.08300018,LB,OLKA,
BNE,Hewanorra,VOR-DME,13.73340034,-60.97710037,LC,TLPL,
SLU,Vigie,NDB,14.01410007,-61.0060997,LC,TLPC,
AN,Anuradhapura,NDB,8.303609848,80.42970276,LK,VCCA,
BAT,Batticaloa,NDB,7.703619957,81.68019867,LK,VCCB,
CHB,China Bay,NDB,8.533559799,81.18530273,LK,VCCT,
CNL,Bandaranaike,NDB,7.268589973,79.95089722,LK,VCBI,
KAT,Bandaranaike,VOR-DME,7.161270142,79.86849976,LK,VCBI,
KG,Koggala,NDB,5.994999886,80.32330322,LK,VCCK,
KK,Kankesanturai,NDB,9.796110153,80.07219696,LK,VCCJ,
MIN,Minneriya,NDB,8.05025959,80.98529816,LK,,
RM,Colombo/Ratmalana,NDB,6.833680153,79.88539886,LK,VCCC,
VNA,Vavuniya,NDB,8.739720345,80.48809814,LK,,
FR,Monrovia Roberts,NDB,6.216209888,-10.38329983,LR,GLRB,
MO,Monrovia Roberts,NDB,6.242869854,-10.35330009,LR,GLRB,
ROB,Monrovia Roberts,VOR-DME,6.2395401,-10.35830021,LR,GLRB,
SM,Monrovia Spriggs Payne,NDB,6.326200008,-10.73330021,LR,GLMR,
ME,Berea,NDB,-29.41990089,27.56570053,LS,FXMM,
MU,Mejametalana,NDB,-29.30260086,27.50559998,LS,FXMU,
MZV,Mazenod,VOR-DME,-29.50040054,27.54059982,LS,FXMM,
KLA,Klaipeda,VOR-DME,55.71559906,21.24379921,LT,EYKL,
KNA,Kaunas,VOR-DME,54.95980072,24.06529999,LT,EYKA,
KUS,Kaunas,NDB,54.96580124,24.12190056,LT,EYKA,
PA,Pajuostis,NDB,55.76110077,24.41110039,LT,EYPP,
PN,Palanga,NDB,55.95640182,21.08709908,LT,EYPA,
SAU,Siauliai,VOR-DME,55.87900162,23.41640091,LT,EYSA,
SKD,Skaudvile,NDB,55.41690063,22.59280014,LT,,
SQQ,Siauliai,TACAN,55.89039993,23.40239906,LT,EYSA,
VNO,Vilnius,VOR-DME,54.63610077,25.29360008,LT,EYVI,
DIK,Diekirch,VOR-DME,49.8614006,6.129720211,LU,,
ELU,Luxembourg,NDB,49.67969894,6.355279922,LU,ELLX,
LUX,Luxembourg,VOR-DME,49.63940048,6.247220039,LU,ELLX,
WLU,Luxembourg,NDB,49.56779861,6.054170132,LU,ELLX,
DGP,Daugavpils,VOR-DME,55.94729996,26.67550087,LV,,
LBN,Trakshi,VOR-DME,56.77339935,26.35210037,LV,,
LIE,Liepaja,VOR-DME,56.51860046,21.09199905,LV,EVLA,
RIA,Riga,VOR-DME,56.92089844,23.96520042,LV,EVRA,
VNT,Ventspils,VOR-DME,57.3669014,21.55620003,LV,EVVA,
ABU,Abu Argub,VOR-DME,32.46279907,13.16940022,LY,LY-0019,
BNA,Benina,VOR-DME,32.125,20.25329971,LY,HLLB,
DHR,Dahra,VOR-DME,29.4673996,17.93160057,LY,HLRA,
GAD,Ghadames,VOR-DME,30.16500092,9.742219925,LY,HLTD,
GAL,Giallo,NDB,28.69389915,21.43939972,LY,,
